inv_index,x,y,predinstance,nn_dist_m,tile_name,note,tree_pointcloud_file
559,416791.6588,5346722.011,3946,0.0015620500839019,tile_131.laz,ok,trees/pred_3946.laz
560,416784.7535,5346716.786,3779,0.0053150726933838,tile_131.laz,ok,trees/pred_3779.laz
561,416788.6567,5346715.167,3783,0.0044598203583382,tile_131.laz,ok,trees/pred_3783.laz
562,416787.7113,5346714.079,3779,0.0016401220494301,tile_131.laz,ok,trees/pred_3779.laz
563,416782.1295,5346712.109,3595,0.0011180341459786,tile_131.laz,ok,trees/pred_3595.laz
564,416785.8682,5346709.511,3599,0.0020591260807716,tile_131.laz,ok,trees/pred_3599.laz
565,416787.4955,5346711.504,3599,0.0060207970919803,tile_131.laz,ok,trees/pred_3599.laz
566,416788.23159003,5346710.71419003,3599,0.0044815782224006,tile_131.laz,ok,trees/pred_3599.laz
567,416791.8306,5346712.923,3781,0.0030594121845183,tile_131.laz,ok,trees/pred_3781.laz
568,416798.626,5346720.431,3951,0.0041231056802803,tile_131.laz,ok,trees/pred_3951.laz
569,416804.785994158,5346716.08702002,4138,0.0066940428608115,tile_131.laz,ok,trees/pred_4138.laz
570,416805.9796,5346719.386,4137,0.0120066648160104,tile_131.laz,ok,trees/pred_4137.laz
571,416804.0153,5346718.363,4134,0.0055758404991825,tile_131.laz,ok,trees/pred_4134.laz
572,416808.5758,5346716.673,4139,0.0051613954662772,tile_131.laz,ok,trees/pred_4139.laz
573,416808.10427951,5346714.30573432,4139,0.006042370310961,tile_131.laz,ok,trees/pred_4139.laz
574,416806.7353,5346721.581,4135,0.0048052055354224,tile_131.laz,ok,trees/pred_4135.laz
575,416803.9539,5346709.239,3952,0.0040261644788357,tile_131.laz,ok,trees/pred_3952.laz
576,416803.4229,5346710.386,3952,0.0049406475201461,tile_131.laz,ok,trees/pred_3952.laz
577,416802.735386854,5346712.36458571,3953,0.0065046019887255,tile_131.laz,ok,trees/pred_3953.laz
578,416800.6407,5346710.434,-1,0.0040607887423831,tile_131.laz,ok,trees/pred_-1.laz
579,416799.2243,5346710.47,3953,0.0042999999714083,tile_131.laz,ok,trees/pred_3953.laz
580,416796.7768,5346708.006,3602,0.0051224991969074,tile_131.laz,ok,trees/pred_3602.laz
581,416792.0864,5346709.005,3782,0.0061611686614924,tile_131.laz,ok,trees/pred_3782.laz
582,416790.4352,5346708.453,3602,0.005660388442148,tile_131.laz,ok,trees/pred_3602.laz
583,416791.63433428,5346709.64087761,3782,0.0044222373230017,tile_131.laz,ok,trees/pred_3782.laz
584,416785.1661,5346707.558,3599,0.0043829215592017,tile_131.laz,ok,trees/pred_3599.laz
585,416785.7333,5346708.431,3596,0.0034481880160424,tile_131.laz,ok,trees/pred_3596.laz
586,416781.1107,5346706.49,3600,0.0007000000332482,tile_131.laz,ok,trees/pred_3600.laz
587,416785.0256,5346704.511,3598,0.0045122057389091,tile_131.laz,ok,trees/pred_3598.laz
588,416780.4629,5346702.835,3403,0.005780138291469,tile_131.laz,ok,trees/pred_3403.laz
589,416784.5455,5346702.206,3601,0.0060207970919803,tile_131.laz,ok,trees/pred_3601.laz
590,416787.6208,5346700.834,3597,0.0040792153365926,tile_131.laz,ok,trees/pred_3597.laz
591,416793.3357,5346705.553,3785,0.0052430909972198,tile_131.laz,ok,trees/pred_3785.laz
592,416794.9865,5346701.156,-1,0.0053150726933838,tile_131.laz,ok,trees/pred_-1.laz
593,416793.902157302,5346699.00648504,3606,0.0101766232066412,tile_131.laz,ok,trees/pred_3606.laz
594,416796.5665,5346698.397,3606,0.0046097725423015,tile_131.laz,ok,trees/pred_3606.laz
595,416800.0859,5346700.862,3791,0.0089894385945191,tile_131.laz,ok,trees/pred_3791.laz
596,416798.950386642,5346702.90794048,-1,0.0079498872689023,tile_131.laz,ok,trees/pred_-1.laz
597,416801.489577842,5346704.5190691,3788,0.0010221513844059,tile_131.laz,ok,trees/pred_3788.laz
598,416802.620300491,5346697.63999393,3789,0.0003005522859161,tile_131.laz,ok,trees/pred_3789.laz
599,416808.3551,5346702.09,3954,0.0048999999999068,tile_131.laz,ok,trees/pred_3954.laz
600,416805.9997,5346703.889,3955,0.0010440299199402,tile_131.laz,ok,trees/pred_3955.laz
601,416807.4444,5346695.859,3794,0.0045122056821489,tile_122.laz,ok,trees/pred_3794.laz
602,416803.0061,5346695.975,3609,0.0063411361977529,tile_122.laz,ok,trees/pred_3609.laz
603,416762.016,5346621.68,1994,0.0040000000153668,tile_118.laz,ok,trees/pred_1994.laz
604,416762.4043,5346619.717,1998,0.0052430904165965,tile_118.laz,ok,trees/pred_1998.laz
605,416758.1476,5346616.75,1844,0.0102839678878353,tile_118.laz,ok,trees/pred_1844.laz
606,416755.5616,5346618.058,1844,0.0025612499620741,tile_118.laz,ok,trees/pred_1844.laz
607,416754.8989,5346623.573,1992,0.0031953086670051,tile_118.laz,ok,trees/pred_1992.laz
608,416752.4152,5346619.222,-1,0.0052000001216164,tile_118.laz,ok,trees/pred_-1.laz
609,416753.4754925,5346617.45772958,-1,0.0050470152978105,tile_118.laz,ok,trees/pred_-1.laz
610,416754.5129,5346615.591,1844,0.0071700767767001,tile_118.laz,ok,trees/pred_1844.laz
611,416751.6868,5346615.795,1846,0.0059363287255317,tile_118.laz,ok,trees/pred_1846.laz
612,416760.045343339,5346613.5895303,-1,0.0046802894559841,tile_118.laz,ok,trees/pred_-1.laz
613,416756.907,5346610.701,1849,0.0158113880615524,tile_118.laz,ok,trees/pred_1849.laz
614,416758.9982,5346606.647,1848,0.0034985715726087,tile_118.laz,ok,trees/pred_1848.laz
615,416758.3973,5346605.312,1701,0.0084433409349347,tile_118.laz,ok,trees/pred_1701.laz
616,416752.1967,5346606.569,1699,0.0034481880160424,tile_118.laz,ok,trees/pred_1699.laz
617,416750.1496,5346612.067,1697,0.00302654968002,tile_118.laz,ok,trees/pred_1697.laz
618,416757.0496,5346609.96,1849,0.0144277508610256,tile_118.laz,ok,trees/pred_1849.laz
619,416743.726020932,5346612.48419314,1696,0.0057806053915197,tile_118.laz,ok,trees/pred_1696.laz
620,416745.6168,5346619.974,1843,0.0068000000353683,tile_118.laz,ok,trees/pred_1843.laz
621,416744.788168278,5346627.80651726,1841,0.003935058592625,tile_118.laz,ok,trees/pred_1841.laz
622,416735.123,5346625.306,1689,0.0050000005401671,tile_118.laz,ok,trees/pred_1689.laz
623,416735.790680957,5346624.32817656,1689,0.0082048661796124,tile_118.laz,ok,trees/pred_1689.laz
624,416739.4444,5346621.092,1692,0.0048332185033881,tile_118.laz,ok,trees/pred_1692.laz
625,416733.000833738,5346618.42689936,1534,0.0096764832590484,tile_118.laz,ok,trees/pred_1534.laz
626,416734.7289,5346616.678,1534,0.0022825419104365,tile_118.laz,ok,trees/pred_1534.laz
627,416737.1633,5346614.956,1535,0.0051855566409606,tile_118.laz,ok,trees/pred_1535.laz
628,416737.807,5346614.124,1535,0.0067082039908093,tile_118.laz,ok,trees/pred_1535.laz
629,416736.4923,5346613.946,1536,0.0046141085554677,tile_118.laz,ok,trees/pred_1536.laz
630,416732.9422,5346613.217,1528,0.0037202146860151,tile_118.laz,ok,trees/pred_1528.laz
631,416728.8072,5346613.219,1531,0.0029732138202053,tile_118.laz,ok,trees/pred_1531.laz
632,416729.9764,5346609.032,1394,0.0041182517601356,tile_118.laz,ok,trees/pred_1394.laz
633,416729.478152647,5346605.55793074,1393,0.008411152891743,tile_118.laz,ok,trees/pred_1393.laz
634,416727.490509498,5346603.74864204,1532,0.0014503938922853,tile_118.laz,ok,trees/pred_1532.laz
635,416728.3567,5346602.892,1532,0.0038587564309353,tile_118.laz,ok,trees/pred_1532.laz
636,416726.4371,5346602.329,1263,0.0030675724036318,tile_118.laz,ok,trees/pred_1263.laz
637,416726.9594,5346598.032,1268,0.0020880607319257,tile_118.laz,ok,trees/pred_1268.laz
638,416730.9942,5346598.109,1271,0.0043174066911402,tile_118.laz,ok,trees/pred_1271.laz
639,416731.6533,5346596.613,1398,0.0136341481998173,tile_20.laz,ok,trees/pred_1398.laz
640,416735.1761,5346601.396,1397,0.0071561163146403,tile_118.laz,ok,trees/pred_1397.laz
641,416737.140779763,5346601.27847976,1397,0.0125267348184519,tile_118.laz,ok,trees/pred_1397.laz
642,416737.488294069,5346600.03322017,1397,0.010712500902038,tile_118.laz,ok,trees/pred_1397.laz
643,416740.0619,5346597.531,1401,0.0111628848685835,tile_118.laz,ok,trees/pred_1401.laz
644,416742.6966,5346595.481,1399,0.0066753276145409,tile_20.laz,ok,trees/pred_1399.laz
645,416740.3554,5346605.058,1539,0.0057584721010125,tile_118.laz,ok,trees/pred_1539.laz
646,416739.6619,5346605.295,1539,0.0095189284330895,tile_118.laz,ok,trees/pred_1539.laz
647,416745.0854,5346603.595,1537,0.0067941150480377,tile_118.laz,ok,trees/pred_1537.laz
648,416746.2257,5346605.652,1695,0.0127471566342266,tile_118.laz,ok,trees/pred_1695.laz
649,416746.8716,5346604.867,1537,0.0034000004422577,tile_118.laz,ok,trees/pred_1537.laz
650,416747.991,5346600.362,1541,0.0022360674329259,tile_118.laz,ok,trees/pred_1541.laz
651,416751.3321,5346599.418,1543,0.0029000002140147,tile_118.laz,ok,trees/pred_1543.laz
652,416750.5315,5346594.426,1544,0.0042720015986795,tile_20.laz,ok,trees/pred_1544.laz
653,416758.1243,5346598.116,1704,0.0069634759684496,tile_118.laz,ok,trees/pred_1704.laz
654,416757.3469,5346600.027,1702,0.0043139312861421,tile_118.laz,ok,trees/pred_1702.laz
655,416753.695953127,5346598.52223338,1543,0.0046222467784718,tile_118.laz,ok,trees/pred_1543.laz
656,416724.3603,5346752.007,3212,0.0030149622503514,tile_129.laz,ok,trees/pred_3212.laz
657,416727.7958,5346750.934,3372,0.0070455663409546,tile_129.laz,ok,trees/pred_3372.laz
658,416725.407034157,5346747.73384108,3370,0.0048528464425104,tile_129.laz,ok,trees/pred_3370.laz
659,416723.2567,5346744.124,3211,0.0051855566409606,tile_128.laz,ok,trees/pred_3211.laz
660,416725.358,5346744.437,3211,0.0036055516727331,tile_128.laz,ok,trees/pred_3211.laz
661,416727.3004,5346741.641,3213,0.0010770331206721,tile_128.laz,ok,trees/pred_3213.laz
662,416729.515893084,5346742.41588658,3213,0.0058126571021146,tile_128.laz,ok,trees/pred_3213.laz
663,416736.493410265,5346751.69458972,3561,0.0057179921686325,tile_129.laz,ok,trees/pred_3561.laz
664,416739.5002,5346754.684,3563,0.0040049975342076,tile_129.laz,ok,trees/pred_3563.laz
665,416740.038606951,5346750.95661801,-1,0.0159109161541751,tile_129.laz,ok,trees/pred_-1.laz
666,416743.4499,5346753.502,3562,0.0020024987671038,tile_129.laz,ok,trees/pred_3562.laz
667,416752.475357117,5346750.62977173,3758,0.0046484910899449,tile_129.laz,ok,trees/pred_3758.laz
668,416748.2683,5346750.203,-1,0.0034481875585768,tile_129.laz,ok,trees/pred_-1.laz
669,416748.5884,5346749.9,3755,0.0016000000177882,tile_129.laz,ok,trees/pred_3755.laz
670,416809.2123,5346777.505,5130,0.0132774244089396,tile_130.laz,ok,trees/pred_5130.laz
671,416816.3741,5346772.811,4979,0.004220189406903,tile_133.laz,ok,trees/pred_4979.laz
672,416817.4192,5346772.319,4979,0.0110290524822562,tile_133.laz,ok,trees/pred_4979.laz
673,416816.1416,5346766.405,4988,0.009775479513452,tile_133.laz,ok,trees/pred_4988.laz
674,416810.52060667,5346769.58112356,4806,0.0094602872702822,tile_130.laz,ok,trees/pred_4806.laz
675,416809.8855,5346767.408,4982,0.0049244290697848,tile_130.laz,ok,trees/pred_4982.laz
676,416808.0239,5346768.914,4806,0.0071561162829178,tile_130.laz,ok,trees/pred_4806.laz
677,416805.77,5346769.858,4801,0.0101980391006098,tile_130.laz,ok,trees/pred_4801.laz
678,416802.9391,5346768.493,4801,0.0031320915271854,tile_130.laz,ok,trees/pred_4801.laz
679,416801.1486,5346768.976,4800,0.0042379246416633,tile_130.laz,ok,trees/pred_4800.laz
680,416800.9881,5346766.968,4800,0.002758622389267,tile_130.laz,ok,trees/pred_4800.laz
681,416799.972,5346768.983,4802,0.0072801100911493,tile_130.laz,ok,trees/pred_4802.laz
682,416798.0114,5346771.487,4795,0.0033105895205595,tile_130.laz,ok,trees/pred_4795.laz
683,416793.5896,5346772.064,4626,0.0040199499760354,tile_130.laz,ok,trees/pred_4626.laz
684,416791.382541712,5346772.06959886,4626,0.0025731718642765,tile_130.laz,ok,trees/pred_4626.laz
685,416791.9373,5346769.67,4623,0.0027000000118277,tile_130.laz,ok,trees/pred_4623.laz
686,416792.6403,5346768.304,4624,0.0040112339501926,tile_130.laz,ok,trees/pred_4624.laz
687,416790.0918,5346765.17,4454,0.00179999996908,tile_130.laz,ok,trees/pred_4454.laz
688,416796.5831,5346764.553,4628,0.004313931244314,tile_130.laz,ok,trees/pred_4628.laz
689,416799.312,5346761.442,4629,0.0028284266828628,tile_130.laz,ok,trees/pred_4629.laz
690,416804.2935,5346762.361,-1,0.0036400547257572,tile_130.laz,ok,trees/pred_-1.laz
691,416804.7552,5346761.147,4809,0.005660388935748,tile_130.laz,ok,trees/pred_4809.laz
692,416806.645053431,5346761.91897753,4809,0.0050511375485422,tile_130.laz,ok,trees/pred_4809.laz
693,416808.2559,5346760.624,4805,0.0057280012185389,tile_130.laz,ok,trees/pred_4805.laz
694,416808.9631,5346761.223,4807,0.004313931244314,tile_130.laz,ok,trees/pred_4807.laz
695,416810.857800362,5346761.71736408,4812,0.0034331441653037,tile_130.laz,ok,trees/pred_4812.laz
696,416813.6106,5346763.616,4812,0.0308603299549285,tile_130.laz,ok,trees/pred_4812.laz
697,416810.8968,5346758.522,4812,0.0037735921631387,tile_130.laz,ok,trees/pred_4812.laz
698,416814.833335784,5346757.97584372,4811,0.0053293639969127,tile_130.laz,ok,trees/pred_4811.laz
699,416810.8968,5346758.522,4812,0.0037735921631387,tile_130.laz,ok,trees/pred_4812.laz
700,416811.319,5346752.879,4638,0.0014142136707036,tile_130.laz,ok,trees/pred_4638.laz
701,416811.8036,5346751.49,4638,0.0064000000129453,tile_130.laz,ok,trees/pred_4638.laz
702,416811.0342,5346750.98,4638,0.0041999999666586,tile_130.laz,ok,trees/pred_4638.laz
703,416809.4445,5346751.486,4642,0.0060207977107174,tile_130.laz,ok,trees/pred_4642.laz
704,416809.919149126,5346749.63575513,4638,0.0043293075971372,tile_130.laz,ok,trees/pred_4638.laz
705,416810.110635875,5346754.75368117,4638,0.0037356857911953,tile_130.laz,ok,trees/pred_4638.laz
706,416806.568431802,5346753.43092105,4635,0.0123904248922358,tile_130.laz,ok,trees/pred_4635.laz
707,416807.281560119,5346754.72685982,4637,0.0090051276805978,tile_130.laz,ok,trees/pred_4637.laz
708,416807.421019941,5346756.04961994,4637,0.001088450746484,tile_130.laz,ok,trees/pred_4637.laz
709,416805.3006,5346755.457,4637,0.0030594112826968,tile_130.laz,ok,trees/pred_4637.laz
710,416803.8384,5346754.082,4630,0.0025612499620741,tile_130.laz,ok,trees/pred_4630.laz
711,416803.2671,5346752.115,4632,0.0057801383206728,tile_130.laz,ok,trees/pred_4632.laz
712,416801.537277718,5346752.42064263,4632,0.0027971044075949,tile_130.laz,ok,trees/pred_4632.laz
713,416801.1631,5346751.52,4461,0.0030999999726192,tile_130.laz,ok,trees/pred_4461.laz
714,416799.9261,5346756.37,4633,0.003900000010617,tile_130.laz,ok,trees/pred_4633.laz
715,416799.783687224,5346756.99352135,4633,0.0050985809523078,tile_130.laz,ok,trees/pred_4633.laz
716,416796.6155,5346756.747,4627,0.0054083266534729,tile_130.laz,ok,trees/pred_4627.laz
717,416791.0147,5346757.048,4459,0.0051078368705198,tile_130.laz,ok,trees/pred_4459.laz
718,416790.957797017,5346753.51392274,4280,0.0044990024726893,tile_130.laz,ok,trees/pred_4280.laz
719,416794.368577245,5346750.70039317,4462,0.0014760807639826,tile_130.laz,ok,trees/pred_4462.laz
720,416794.751631487,5346750.07548108,4287,0.0048044130086974,tile_130.laz,ok,trees/pred_4287.laz
721,416793.264995644,5346749.18589291,4462,0.0064671981799573,tile_130.laz,ok,trees/pred_4462.laz
722,416794.6039,5346747.649,4287,0.004026164422452,tile_130.laz,ok,trees/pred_4287.laz
723,416808.288278648,5346743.62383061,4467,0.0041995981525169,tile_131.laz,ok,trees/pred_4467.laz
724,416811.0077,5346743.984,4644,0.0046141085554677,tile_131.laz,ok,trees/pred_4644.laz
725,416809.620360119,5346742.64261994,4467,0.0026445747127703,tile_131.laz,ok,trees/pred_4467.laz
726,416811.017657226,5346742.16478777,4466,0.0057145365741827,tile_131.laz,ok,trees/pred_4466.laz
727,416700.5288,5346663.305,1822,0.0051419839575017,tile_101.laz,ok,trees/pred_1822.laz
728,416706.9483,5346660.808,1824,0.0026248812140612,tile_101.laz,ok,trees/pred_1824.laz
729,416704.2509,5346653.191,1665,0.001345361823954,tile_101.laz,ok,trees/pred_1665.laz
730,416702.9476,5346649.519,1668,0.0026000000608082,tile_101.laz,ok,trees/pred_1668.laz
731,416702.1224,5346648.071,1507,0.0026000000608082,tile_101.laz,ok,trees/pred_1507.laz
732,416702.0913,5346643.654,1515,0.0042059478898923,tile_98.laz,ok,trees/pred_1515.laz
733,416700.5161,5346641.547,1515,0.0049203655804531,tile_98.laz,ok,trees/pred_1515.laz
734,416699.5169,5346642.569,1515,0.0032572995746402,tile_98.laz,ok,trees/pred_1515.laz
735,416700.8787,5346647.945,1507,0.0051662364339637,tile_101.laz,ok,trees/pred_1507.laz
736,416697.99282672,5346645.63335837,1514,0.0072181435412019,tile_98.laz,ok,trees/pred_1514.laz
737,416698.3727,5346647.503,1507,0.0040360868952941,tile_101.laz,ok,trees/pred_1507.laz
738,416701.9548,5346650.844,1666,0.0065604876298832,tile_101.laz,ok,trees/pred_1666.laz
739,416698.262,5346654.974,1667,0.0126491108365227,tile_101.laz,ok,trees/pred_1667.laz
740,416694.2258,5346652.067,1500,0.0051613954189117,tile_101.laz,ok,trees/pred_1500.laz
741,416697.0726,5346659.145,1662,0.0089308453639895,tile_101.laz,ok,trees/pred_1662.laz
742,416695.1192,5346660.352,1662,0.0021540653550151,tile_101.laz,ok,trees/pred_1662.laz
743,416694.4675,5346663.161,1663,0.0026925824666047,tile_101.laz,ok,trees/pred_1663.laz
744,416691.18605445,5346651.34904623,1500,0.0098692274518491,tile_101.laz,ok,trees/pred_1500.laz
745,416686.3241,5346661.364,1498,0.0057280012185389,tile_101.laz,ok,trees/pred_1498.laz
746,416697.6759,5346652.505,1664,0.0064660651904669,tile_101.laz,ok,trees/pred_1664.laz
747,416685.303678794,5346659.31093984,1498,0.0200810195376612,tile_101.laz,ok,trees/pred_1498.laz
748,416683.8027,5346661.626,1505,0.0048259711829328,tile_101.laz,ok,trees/pred_1505.laz
749,416686.3241,5346661.364,1498,0.0057280012185389,tile_101.laz,ok,trees/pred_1498.laz
750,416683.8027,5346661.626,1505,0.0048259711829328,tile_101.laz,ok,trees/pred_1505.laz
751,416680.2689,5346659.803,1495,0.0031953095213636,tile_101.laz,ok,trees/pred_1495.laz
752,416679.072986,5346661.31306939,1495,0.0147196994847529,tile_101.laz,ok,trees/pred_1495.laz
753,416677.6535,5346665.964,1496,0.0053150726933838,tile_101.laz,ok,trees/pred_1496.laz
754,416681.314,5346661.464,1505,0.0056568540654291,tile_101.laz,ok,trees/pred_1505.laz
755,416681.453834456,5346665.59421634,1499,0.0084536773162342,tile_101.laz,ok,trees/pred_1499.laz
756,416683.8027,5346661.626,1505,0.0048259711829328,tile_101.laz,ok,trees/pred_1505.laz
757,416683.2686,5346666.366,1499,0.0042379237626267,tile_101.laz,ok,trees/pred_1499.laz
758,416674.8439,5346659.255,1366,0.0063411354276033,tile_101.laz,ok,trees/pred_1366.laz
759,416682.013094859,5346656.24588225,1365,0.0051511177760008,tile_101.laz,ok,trees/pred_1365.laz
760,416681.629825081,5346673.51434419,1653,0.0043477106059635,tile_101.laz,ok,trees/pred_1653.laz
761,416678.9255,5346674.943,1491,0.0054083266534729,tile_101.laz,ok,trees/pred_1491.laz
762,416678.0477,5346675.108,1491,0.0030479503405263,tile_101.laz,ok,trees/pred_1491.laz
763,416682.317204428,5346677.51304976,1651,0.0074913995271389,tile_101.laz,ok,trees/pred_1651.laz
764,416682.831,5346679.668,1651,0.0022360682659261,tile_101.laz,ok,trees/pred_1651.laz
765,416679.9869,5346680.956,1652,0.0050606321368843,tile_101.laz,ok,trees/pred_1652.laz
766,416679.0059,5346680.962,1652,0.0045617980529894,tile_101.laz,ok,trees/pred_1652.laz
767,416752.5001,5346699.697,2881,0.0030016666955843,tile_128.laz,ok,trees/pred_2881.laz
768,416757.609323226,5346690.81142888,2886,0.0015810504544234,tile_121.laz,ok,trees/pred_2886.laz
769,416756.37753093,5346686.38168906,2887,0.0029915262513648,tile_121.laz,ok,trees/pred_2887.laz
770,416758.8638,5346685.165,2889,0.0062801273018151,tile_121.laz,ok,trees/pred_2889.laz
771,416761.2845,5346682.997,2893,0.0054083266534729,tile_121.laz,ok,trees/pred_2893.laz
772,416765.4276,5346689.439,3061,0.0026000000608082,tile_122.laz,ok,trees/pred_3061.laz
773,416765.624804953,5346686.18650916,2884,0.0059391529567813,tile_122.laz,ok,trees/pred_2884.laz
774,416767.171462722,5346686.43751472,3064,0.0028837781903078,tile_122.laz,ok,trees/pred_3064.laz
775,416768.351625836,5346687.4734634,3064,0.0038260274129572,tile_122.laz,ok,trees/pred_3064.laz
776,416771.2129,5346689.28,3062,0.0028999999631196,tile_122.laz,ok,trees/pred_3062.laz
777,416771.068727167,5346691.3280177,3062,0.0023557622285696,tile_122.laz,ok,trees/pred_3062.laz
778,416774.334,5346689.061,3065,0.0041231053979317,tile_122.laz,ok,trees/pred_3065.laz
779,416775.7884,5346691.059,3242,0.0084593144039836,tile_122.laz,ok,trees/pred_3242.laz
780,416777.0816,5346691.603,3243,0.0033999995931106,tile_122.laz,ok,trees/pred_3243.laz
781,416777.0816,5346691.603,3243,0.0033999995931106,tile_122.laz,ok,trees/pred_3243.laz
782,416776.081,5346694.873,3241,0.0031622772397552,tile_122.laz,ok,trees/pred_3241.laz
783,416773.1083,5346697.297,3239,0.0034481875298796,tile_131.laz,ok,trees/pred_3239.laz
784,416778.6034,5346696.586,3399,0.005249761680813,tile_122.laz,ok,trees/pred_3399.laz
785,416773.9081,5346685.758,3063,0.0027586224293575,tile_122.laz,ok,trees/pred_3063.laz
786,416772.083,5346687.301,3059,0.0031622776815203,tile_122.laz,ok,trees/pred_3059.laz
787,416770.6176,5346684.318,3059,0.0031241000783712,tile_122.laz,ok,trees/pred_3059.laz
788,416767.002000128,5346680.27069517,2895,0.0021174921770313,tile_122.laz,ok,trees/pred_2895.laz
789,416764.7629,5346680.314,2888,0.0049406474859801,tile_121.laz,ok,trees/pred_2888.laz
790,416764.2161,5346679.781,2888,0.0040261644788357,tile_121.laz,ok,trees/pred_2888.laz
791,416762.496,5346679.403,2725,0.0049999997485429,tile_121.laz,ok,trees/pred_2725.laz
792,416760.735001361,5346680.29887492,-1,0.0101871399575312,tile_121.laz,ok,trees/pred_-1.laz
793,416756.1138,5346679.206,2728,0.0055172454938329,tile_121.laz,ok,trees/pred_2728.laz
794,416750.37066046,5346688.15823629,2724,0.0018833161478516,tile_121.laz,ok,trees/pred_2724.laz
795,416748.996112628,5346688.08310012,2722,0.0068538283165944,tile_121.laz,ok,trees/pred_2722.laz
796,416748.56184736,5346693.3430275,2885,0.0035466179285192,tile_121.laz,ok,trees/pred_2885.laz
797,416748.5049,5346680.434,2570,0.0063253462548935,tile_121.laz,ok,trees/pred_2570.laz
798,416744.1089,5346680.126,2572,0.0041484934351539,tile_121.laz,ok,trees/pred_2572.laz
799,416744.1052,5346676.295,2571,0.0069310892964902,tile_121.laz,ok,trees/pred_2571.laz
800,416745.4225,5346674.983,2571,0.0039051245017459,tile_121.laz,ok,trees/pred_2571.laz
801,416744.8212,5346672.379,2429,0.0015620500391856,tile_121.laz,ok,trees/pred_2429.laz
802,416752.3074,5346676.334,2575,0.004770743949473,tile_121.laz,ok,trees/pred_2575.laz
803,416756.816559849,5346672.87904551,2580,0.0035701106841946,tile_121.laz,ok,trees/pred_2580.laz
804,416761.8695,5346673.716,2729,0.0040311286035522,tile_121.laz,ok,trees/pred_2729.laz
805,416764.1878,5346676.207,2731,0.0037202146860151,tile_121.laz,ok,trees/pred_2731.laz
806,416765.2892,5346672.364,2732,0.0040792153480081,tile_122.laz,ok,trees/pred_2732.laz
807,416763.8753,5346671.177,2737,0.0055758404991825,tile_121.laz,ok,trees/pred_2737.laz
808,416760.9313,5346669.937,2581,0.0032695569974587,tile_121.laz,ok,trees/pred_2581.laz
809,416760.7331,5346669.42,2581,0.0031000000308267,tile_121.laz,ok,trees/pred_2581.laz
810,416770.0161,5346670.033,2738,0.0049203655804531,tile_122.laz,ok,trees/pred_2738.laz
811,416771.2235,5346668.007,2738,0.0046097719362047,tile_122.laz,ok,trees/pred_2738.laz
812,416771.2235,5346668.007,2738,0.0046097719362047,tile_122.laz,ok,trees/pred_2738.laz
813,416774.1572,5346670.918,3066,0.0034409303108514,tile_122.laz,ok,trees/pred_3066.laz
814,416773.6612,5346676.878,-1,0.0023323810084757,tile_122.laz,ok,trees/pred_-1.laz
815,416775.8402,5346678.519,2898,0.0010198040538957,tile_122.laz,ok,trees/pred_2898.laz
816,416772.2792,5346662.778,2744,0.0021540662413442,tile_122.laz,ok,trees/pred_2744.laz
817,416770.3047,5346661.989,2745,0.0048052055354224,tile_122.laz,ok,trees/pred_2745.laz
818,416768.431595124,5346662.94134685,2584,0.002087684152784,tile_122.laz,ok,trees/pred_2584.laz
819,416767.419585916,5346660.33954011,2589,0.000618841065495,tile_122.laz,ok,trees/pred_2589.laz
820,416771.8362,5346660.108,2744,0.0042941822685924,tile_122.laz,ok,trees/pred_2744.laz
821,416770.140797555,5346654.21213617,2590,0.0022802008479738,tile_122.laz,ok,trees/pred_2590.laz
822,416769.2323,5346655.067,2590,0.0037802120201706,tile_122.laz,ok,trees/pred_2590.laz
823,416767.4654,5346655.867,2590,0.0054918123924612,tile_122.laz,ok,trees/pred_2590.laz
824,416767.2095,5346654.845,2590,0.0050249377017194,tile_122.laz,ok,trees/pred_2590.laz
825,416766.6998,5346653.566,2585,0.0040049975342076,tile_122.laz,ok,trees/pred_2585.laz
826,416762.23941413,5346660.46289124,2434,0.0029500018171636,tile_121.laz,ok,trees/pred_2434.laz
827,416760.866209219,5346660.16849754,2735,0.0040776716869075,tile_121.laz,ok,trees/pred_2735.laz
828,416759.2063,5346659.579,2434,0.0038327536231925,tile_121.laz,ok,trees/pred_2434.laz
829,416753.0518,5346658.673,2433,0.0034985715726087,tile_121.laz,ok,trees/pred_2433.laz
830,416746.0661,5346655.951,2286,0.0040261644788357,tile_121.laz,ok,trees/pred_2286.laz
831,416741.8332,5346662.741,2283,0.0033526109501381,tile_121.laz,ok,trees/pred_2283.laz
832,416744.552,5346661.555,2283,0.0053851647170315,tile_121.laz,ok,trees/pred_2283.laz
833,416750.945910936,5346663.20724665,2428,0.0049296430443294,tile_121.laz,ok,trees/pred_2428.laz
834,416752.6577,5346663.293,2431,0.0037802113164825,tile_121.laz,ok,trees/pred_2431.laz
835,416750.3825,5346666.202,2426,0.0032015617435329,tile_121.laz,ok,trees/pred_2426.laz
836,416756.601240956,5346666.10810596,2582,0.0022643673142906,tile_121.laz,ok,trees/pred_2582.laz
837,416755.5003,5346669.68,2574,0.0003000000142492,tile_121.laz,ok,trees/pred_2574.laz
838,416754.7123,5346670.372,2726,0.0030479503405263,tile_121.laz,ok,trees/pred_2726.laz
839,416748.0871,5346670.863,2576,0.0041725289077719,tile_121.laz,ok,trees/pred_2576.laz
